"Service","Project Geographic Location","","","","","","","","","","","","","","","","","","","","","",""
"Data Classification","Official Use Only","","","","","","","","","","","","","","","","","","","","","",""
"Data Extract As Of","25 February 2026 01:34 PM EST","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
PROJ_ID,GEO_LOC_ID,PLACE_ID,WBG_CNTRY_KEY,ISO_CNTRY_CODE,GEO_LOC_NME,GEO_LATITUDE_NBR,GEO_LONGITUDE_NBR,ADMIN_UNIT1_CODE,ADMIN_UNIT1_NAME,ADMIN_UNIT2_CODE,ADMIN_UNIT2_NAME,FEAT_CLASS_CODE,FEAT_CLASS_NAME,FEAT_CLASS_TEXT,FEAT_CODE,FEAT_NAME,POP_CNT,PROPOSED_IND,ACT_IND,SAP_UPD_DATE,SAP_UPD_USER_ID,UPD_DATE,LAST_CHGD_BY
P106872,344268,PLA0001717,,ET,`Alem Teferi,8.8999996,35.23333,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P107139,344275,PLA0001718,,ET,`Alem Gena,8.9166698,38.650002,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P090789,344275,PLA0001719,,ET,`Alem Gena,8.9166698,38.650002,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P090789,344318,PLA0001720,,ET,Alefa,11.95,36.866669,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P107139,344318,PLA0001721,,ET,Alefa,11.95,36.866669,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P107139,344609,PLA0001722,,ET,Agew Midir Awraja,11.25,36.75,46,The State of Amhara,,,A,,,ADMD,administrative division,0,,,,,2011-07-01,
P101556,344609,PLA0001723,,ET,Agew Midir Awraja,11.25,36.75,46,The State of Amhara,,,A,,,ADMD,administrative division,0,,,,,2011-07-01,
P101556,344625,PLA0001724,,ET,Agena,8.1333303,38.01667,54,SSNPR,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P082998,345320,PLA0001725,,ET,Adi Abun,14.18722,38.88361,53,Tigray Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,345418,PLA0001726,,ET,Adeda,11.51667,38.333328,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101474,345504,PLA0001727,,ET,Adama,9.53333,38.833328,51,Oromia Regional State,,,P,,,PPL,populated place,0,,X,,,2011-10-18,WB165448
P107139,329585,PLA0001581,,ET,Robit,12.35,37.366669,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P091077,330118,PLA0001582,,ET,Nek'emte,9.0833302,36.549999,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P091077,330134,PLA0001583,,ET,Negele,5.3166699,39.583328,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P077380,330186,PLA0001584,,ET,Nazret,8.5500002,39.26667,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,330186,PLA0001585,,ET,Nazret,8.5500002,39.26667,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P120172,330186,PLA0001587,,ET,Nazret,8.5500002,39.26667,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101556,330203,PLA0001588,,ET,Nansebo,6.4833298,39.099998,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101556,330237,PLA0001589,,ET,Nada,7.5999999,37.216671,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P082998,328688,PLA0001750,,ET,Shashemene,8.78333,38.716671,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,328953,PLA0001751,,ET,Sela Dingay,9.9543304,39.630791,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,329412,PLA0001752,,ET,Saja,7.96667,37.433331,54,SSNPR,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,329605,PLA0001753,,ET,Robe,9.6082697,39.135502,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P106872,329873,PLA0001754,,ET,Oncho Hurgesa,9.1000004,35.416672,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P107139,329881,PLA0001755,,ET,Omo Nada,7.6333299,37.25,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P090789,329881,PLA0001756,,ET,Omo Nada,7.6333299,37.25,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P113220,444180,PLA0001904,,ET,Amara Kilil,11.5,38.5,46,The State of Amhara,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P106872,444180,PLA0001905,,ET,Amara Kilil,11.5,38.5,46,The State of Amhara,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P101556,444180,PLA0001906,,ET,Amara Kilil,11.5,38.5,46,The State of Amhara,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P107139,444180,PLA0001907,,ET,Amara Kilil,11.5,38.5,46,The State of Amhara,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P099480,444180,PLA0001908,,ET,Amara Kilil,11.5,38.5,46,The State of Amhara,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P096323,444180,PLA0001909,,ET,Amara Kilil,11.5,38.5,46,The State of Amhara,,,A,,,ADM1,first-order administrative division,0,,X,,,2015-06-12,WB88572
P097271,444180,PLA0001910,,ET,Amara Kilil,11.5,38.5,46,The State of Amhara,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P049395,444180,PLA0001911,,ET,Amara Kilil,11.5,38.5,46,The State of Amhara,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P082998,444180,PLA0001912,,ET,Amara Kilil,11.5,38.5,46,The State of Amhara,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P107139,444187,PLA0002480,,ET,Tigray Kilil,14.16667,38.833328,53,Tigray Regional State,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P107139,330780,PLA0001591,,ET,Meti Ciafi,7.2333298,35.316669,54,SSNPR,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P074011,330789,PLA0001592,,ET,Metema,12.95479,36.155491,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P107139,330839,PLA0001593,,ET,Mesketo,6.25,36.416672,54,SSNPR,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101556,330853,PLA0001594,,ET,Meshenti,11.46667,37.283329,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,330947,PLA0001595,,ET,Meraro,7.4166698,39.25,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101474,331180,PLA0001596,,ET,Mek'ele,13.49667,39.475281,53,Tigray Regional State,,,P,,,PPLA,seat of a first-order administrative division,0,,X,,,2011-10-18,WB165448
P101473,331180,PLA0001597,,ET,Mek'ele,13.49667,39.475281,53,Tigray Regional State,,,P,,,PPLA,seat of a first-order administrative division,0,,,,,2011-07-01,
P049395,331197,PLA0001598,,ET,Mekane Iyesus,11.63333,38.066669,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P082998,331331,PLA0001599,,ET,Mechara,10.0,38.533329,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P099480,331331,PLA0001600,,ET,Mechara,10.0,38.533329,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P106872,331331,PLA0001601,,ET,Mechara,10.0,38.533329,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101556,330067,PLA0001757,,ET,Nole Kaba,8.8333302,35.75,51,Oromia Regional State,,,L,,,LCTY,locality,0,,,,,2011-07-01,
P049395,330158,PLA0001758,,ET,Nefas Mewch'a,11.73333,38.466671,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101556,330790,PLA0001759,,ET,Metekel Awraja,11.0,36.0,47,The State of Benshangul/Gumuz,330790,Metekel Awraja,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P049395,330866,PLA0001760,,ET,Mesela,9.0776596,41.174541,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101556,330876,PLA0001761,,ET,Merti,9.5,36.98333,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P107139,331010,PLA0001762,,ET,Menghi,13.68333,38.883331,53,Tigray Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P106872,331083,PLA0001763,,ET,Melka Werer,9.5500002,40.400002,45,Afar Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101556,331261,PLA0001764,,ET,Mega,11.61667,38.5,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101556,331334,PLA0001765,,ET,Mech'a,9.8500004,38.633331,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101556,331677,PLA0001766,,ET,Bench Maji Zone,6.45994,35.305489,54,SSNPR,331677,Bench Maji Zone,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P098132,332288,PLA0001767,,ET,Lalibela,12.03219,39.047562,46,The State of Amhara,,,P,,,PPL,populated place,0,X,X,,,2013-08-07,WB402247
P101556,332495,PLA0001768,,ET,K'uni,9.0209503,40.903278,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,332562,PLA0001769,,ET,Kula,7.96667,39.700001,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,342884,PLA0002035,,ET,Bahir Dar,11.59364,37.39077,46,The State of Amhara,,,P,,,PPLA,seat of a first-order administrative division,0,,,,,2011-07-01,
P106872,343134,PLA0002036,,ET,Awash,8.9833298,40.166672,45,Afar Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,343291,PLA0002037,,ET,The State of Benishangul-Gumuz,10.0,34.5,47,The State of Benshangul/Gumuz,,,A,,,ADMD,administrative division,0,,,,,2011-07-01,
P082998,343292,PLA0002038,,ET,Asosa,10.06667,34.533329,47,The State of Benshangul/Gumuz,,,P,,,PPLA,seat of a first-order administrative division,0,,,,,2011-07-01,
P090789,343292,PLA0002039,,ET,Asosa,10.06667,34.533329,47,The State of Benshangul/Gumuz,,,P,,,PPLA,seat of a first-order administrative division,0,,,,,2011-07-01,
P099480,343292,PLA0002040,,ET,Asosa,10.06667,34.533329,47,The State of Benshangul/Gumuz,,,P,,,PPLA,seat of a first-order administrative division,0,,,,,2011-07-01,
P107139,343292,PLA0002041,,ET,Asosa,10.06667,34.533329,47,The State of Benshangul/Gumuz,,,P,,,PPLA,seat of a first-order administrative division,0,,,,,2011-07-01,
P117644,343370,PLA0002042,,ET,Asela,7.9499998,39.133331,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P099480,343370,PLA0002043,,ET,Asela,7.9499998,39.133331,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P082998,343370,PLA0002044,,ET,Asela,7.9499998,39.133331,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P113032,343450,PLA0002046,,ET,Arsi Kifle Hager,7.5,39.5,51,Oromia Regional State,343450,Arsi Kifle Hager,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P101556,343450,PLA0002047,,ET,Arsi Kifle Hager,7.5,39.5,51,Oromia Regional State,343450,Arsi Kifle Hager,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P106872,343535,PLA0002048,,ET,Argobba,9.5,39.950001,45,Afar Regional State,,,L,,,LCTY,locality,0,,,,,2011-07-01,
P101556,343952,PLA0002049,,ET,Amuru,9.9166698,37.0,51,Oromia Regional State,,,L,,,LCTY,locality,0,,,,,2011-07-01,
P107139,332106,PLA0001624,,ET,Lemen,8.4833298,38.433331,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P090789,332106,PLA0001625,,ET,Lemen,8.4833298,38.433331,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,332519,PLA0001626,,ET,Kumbi,8.5666704,41.466671,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,332836,PLA0001627,,ET,Kon Abo,11.71667,39.150002,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101556,332902,PLA0001628,,ET,Kokosa,6.7333298,38.783329,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,333027,PLA0001629,,ET,Kimir Dingay,11.81667,38.216671,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,333595,PLA0001630,,ET,Karamile,9.3768396,41.377441,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P074011,444180,PLA0001914,,ET,Amara Kilil,11.5,38.5,46,The State of Amhara,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P090789,444180,PLA0001915,,ET,Amara Kilil,11.5,38.5,46,The State of Amhara,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P077380,337996,PLA0001916,,ET,Federal Democratic Republic of Ethiopia,9.0,39.5,,,,,A,,,PCLI,independent political entity,0,,,,,2011-07-01,
P112688,337996,PLA0001918,,ET,Federal Democratic Republic of Ethiopia,9.0,39.5,,,,,A,,,PCLI,independent political entity,0,,,,,2011-07-01,
P107217,337996,PLA0001919,,ET,Federal Democratic Republic of Ethiopia,9.0,39.5,,,,,A,,,PCLI,independent political entity,0,,,,,2011-07-01,
P120172,338832,PLA0001920,,ET,Dire Dawa,9.5930595,41.866112,48,Dire Dawa Region,,,P,,,PPLA,seat of a first-order administrative division,0,,,,,2011-07-01,
P113220,338832,PLA0001921,,ET,Dire Dawa,9.5930595,41.866112,48,Dire Dawa Region,,,P,,,PPLA,seat of a first-order administrative division,0,,,,,2011-07-01,
P077380,338832,PLA0001922,,ET,Dire Dawa,9.5930595,41.866112,48,Dire Dawa Region,,,P,,,PPLA,seat of a first-order administrative division,0,,,,,2011-07-01,
P101474,338832,PLA0001923,,ET,Dire Dawa,9.5930595,41.866112,48,Dire Dawa Region,,,P,,,PPLA,seat of a first-order administrative division,0,,X,,,2011-10-18,WB165448
P049395,338832,PLA0001924,,ET,Dire Dawa,9.5930595,41.866112,48,Dire Dawa Region,,,P,,,PPLA,seat of a first-order administrative division,0,,,,,2011-07-01,
P101474,338998,PLA0001925,,ET,Dila,6.4166698,38.316669,54,SSNPR,,,P,,,PPL,populated place,0,,X,,,2011-10-18,WB165448
P099480,339317,PLA0001926,,ET,Dera,9.3666697,38.400002,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P106872,339448,PLA0001927,,ET,Dembi Dolo,8.53333,34.799999,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P107139,339448,PLA0001928,,ET,Dembi Dolo,8.53333,34.799999,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,339666,PLA0001930,,ET,Debre Zeyit,8.7522497,38.978458,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P091077,339823,PLA0001931,,ET,Debark',13.15611,37.89806,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,339865,PLA0001932,,ET,Dawe,9.2622204,41.860561,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101556,339910,PLA0001933,,ET,Daro Lebu Bota,8.1666698,40.783329,51,Oromia Regional State,,,L,,,LCTY,locality,0,,,,,2011-07-01,
P101556,340008,PLA0001934,,ET,Dangila,11.26667,36.833328,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,340051,PLA0001935,,ET,Damot,11.76667,38.283329,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P091077,444180,PLA0001936,,ET,Amara Kilil,11.5,38.5,46,The State of Amhara,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P090789,444181,PLA0001937,,ET,Binshangul Gumuz Kilil,11.0,35.5,47,The State of Benshangul/Gumuz,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P099480,444181,PLA0001938,,ET,Binshangul Gumuz Kilil,11.0,35.5,47,The State of Benshangul/Gumuz,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P107139,344010,PLA0002050,,ET,Ameya,7.0833302,36.666672,54,SSNPR,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P120172,344128,PLA0002051,,ET,Amara Saint,11.16667,39.166672,46,The State of Amhara,,,L,,,LCTY,locality,0,,,,,2011-07-01,
P098132,344420,PLA0002052,,ET,Aksum,14.12109,38.72337,53,Tigray Regional State,,,P,,,PPL,populated place,0,X,X,,,2013-08-07,WB402247
P101474,344420,PLA0002053,,ET,Aksum,14.12109,38.72337,53,Tigray Regional State,,,P,,,PPL,populated place,0,,X,,,2011-10-18,WB165448
P049395,344655,PLA0002054,,ET,Agat',11.6,38.466671,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P107139,444181,PLA0001939,,ET,Binshangul Gumuz Kilil,11.0,35.5,47,The State of Benshangul/Gumuz,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P101556,444181,PLA0001941,,ET,Binshangul Gumuz Kilil,11.0,35.5,47,The State of Benshangul/Gumuz,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P101556,444182,PLA0001942,,ET,Dire Dawa Region,9.5670004,42.014,48,Dire Dawa Region,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P049395,444182,PLA0001943,,ET,Dire Dawa Region,9.5670004,42.014,48,Dire Dawa Region,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P049395,444183,PLA0001944,,ET,Gambela Regional State,7.8333302,34.5,49,Gambela,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P090789,444183,PLA0001945,,ET,Gambela Regional State,7.8333302,34.5,49,Gambela,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P097271,444183,PLA0001946,,ET,Gambela Regional State,7.8333302,34.5,49,Gambela,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P101556,444183,PLA0001947,,ET,Gambela Regional State,7.8333302,34.5,49,Gambela,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P107139,444183,PLA0001949,,ET,Gambela Regional State,7.8333302,34.5,49,Gambela,,,A,,,ADM1,first-order administrative division,0,,,,,2011-07-01,
P101556,333680,PLA0001631,,ET,Kachisi,9.6000004,37.833328,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101474,333772,PLA0001632,,ET,Jima,7.6666698,36.833328,51,Oromia Regional State,,,P,,,PPL,populated place,0,,X,,,2011-10-18,WB165448
P101473,333772,PLA0001633,,ET,Jima,7.6666698,36.833328,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P101556,333923,PLA0001634,,ET,Jeldu,9.0166702,37.666672,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P106872,334212,PLA0001635,,ET,Indibir,8.1166697,37.933331,54,SSNPR,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P106872,334280,PLA0001636,,ET,Inango,9.1666698,35.683331,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,334898,PLA0001637,,ET,Hartishek,9.1572199,43.354172,52,Somalia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,334933,PLA0001638,,ET,Harekelo,5.3833299,39.533329,51,Oromia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P049395,335316,PLA0001639,,ET,Hadew,9.3636103,42.669441,52,Somalia Regional State,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P090789,335342,PLA0001640,,ET,Habru,11.6,39.76667,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P107139,335342,PLA0001641,,ET,Habru,11.6,39.76667,46,The State of Amhara,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P107139,336011,PLA0001642,,ET,Gonder Kifle Hager,12.5,37.0,46,The State of Amhara,,,A,,,ADMD,administrative division,0,,,,,2011-07-01,
P101556,336011,PLA0001643,,ET,Gonder Kifle Hager,12.5,37.0,46,The State of Amhara,,,A,,,ADMD,administrative division,0,,,,,2011-07-01,
P107139,336488,PLA0001644,,ET,Gimbo,7.4000001,36.23333,54,SSNPR,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P079275,444183,PLA0023173,,ET,Gambela Hizboch Kilil,7.8333302,34.5,49,Gambela Hizboch Kilil,,,ADM1,first-order administrative division,,,,0,,X,,,2011-11-21,WB268876
P115564,444188,PLA0022992,,ET,YeDebub Biheroch Bihereseboch na Hizboch Kilil,6.05862,36.727299,54,YeDebub Biheroch Bihereseboch na Hizboch Kilil,,,ADM1,first-order administrative division,,,,0,,X,,,2011-10-18,WB253690
P113032,7667963,PLA0020025,,ET,Decha,6.8333302,36.166672,,,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P079275,444186,PLA0023196,,ET,Sumale Kilil,7.0,44.0,52,Sumale Kilil,,,ADM1,first-order administrative division,,,,0,,X,,,2011-11-21,WB268876
P049395,6942033,PLA0021357,,ET,Tiya,8.4333296,38.616669,,,,,P,,,PPL,populated place,0,,,,,2011-07-01,
P113032,7670720,PLA0020341,,ET,East Shewa Zone,8.2135296,38.848091,51,Oromia Regional State,7670720,East Shewa Zone,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P113032,7670721,PLA0020342,,ET,East Wellega Zone,9.5192804,36.757622,51,Oromia Regional State,7670721,East Wellega Zone,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P113032,7670726,PLA0020343,,ET,North Gonder,12.65807,37.088371,46,The State of Amhara,7670726,North Gonder,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P113032,7670728,PLA0020344,,ET,Siltie Zone,7.83219,38.268719,54,SSNPR,7670728,Siltie Zone,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P113032,7670729,PLA0020345,,ET,Dawuro,6.9698501,37.10862,,,7670729,Dawuro,A,,,ADM2,second-order administrative division,0,,,,,2011-07-01,
P117731,444188,PLA0035004,,ET,"Southern Nations, Nationalities, and People's Region",6.05862,36.727299,54,"Southern Nations, Nationalities, and People's Region",,,ADM1,first-order administrative division,,,,0,,X,,,2013-05-08,WB379174
P113032,7670626,PLA0020254,,ET,Hidabu Abote,9.8333302,38.5,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670627,PLA0020255,,ET,Yaya Gulelena Debre Liban,9.5,38.666672,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670628,PLA0020256,,ET,Dendi,8.9166698,38.166672,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P133592,342884,PLA0037549,,ET,Bahir Dar,11.59364,37.39077,46,Amhara Region,,,PPLA,seat of a first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P133592,444180,PLA0037556,,ET,Amhara Region,11.5,38.5,46,Amhara Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P133592,444180,PLA0037557,,ET,Amhara Region,11.5,38.5,46,Amhara Region,,,ADM1,first-order administrative division,,,,0,X,,,,2014-06-05,WB165448
P113032,7667942,PLA0022197,,ET,Limmu Sakka,8.3333302,37.0,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670629,PLA0020257,,ET,Ambo,9.0,37.75,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670634,PLA0020258,,ET,Diga Leka,8.8333302,36.5,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670636,PLA0020259,,ET,Guduru,9.5,37.583328,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670637,PLA0020260,,ET,Gechi,8.3333302,36.666672,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670643,PLA0020281,,ET,Munesa,7.5,38.833328,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670644,PLA0020282,,ET,Adaba,7.0,39.5,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670645,PLA0020283,,ET,Dodola,6.8333302,39.166672,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670646,PLA0020284,,ET,Kofele,7.1666698,38.833328,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670651,PLA0020285,,ET,Alamata,12.33333,39.5,53,Tigray Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670652,PLA0020286,,ET,Raya Azebo,12.66667,39.75,53,Tigray Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670653,PLA0020287,,ET,Ofla,12.5,39.333328,53,Tigray Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670654,PLA0020288,,ET,Endamehoni,12.75,39.5,53,Tigray Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670659,PLA0020289,,ET,Jabi Tehnan,10.83333,37.166672,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670660,PLA0020290,,ET,Bahir Dar Zuria,11.25,37.166672,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670661,PLA0020291,,ET,Dejen,10.33333,38.0,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670662,PLA0020292,,ET,Enemay,10.66667,38.0,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670668,PLA0020293,,ET,Alefa,12.25,36.333328,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670669,PLA0020294,,ET,Dera,11.75,37.5,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670670,PLA0020295,,ET,Efratana Gidim,9.5,39.666672,46,The State of Amhara,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670630,PLA0022301,,ET,Becho,8.5833302,38.25,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670631,PLA0022302,,ET,Wonchi,8.6666698,37.916672,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670632,PLA0022303,,ET,Ada'a Chukala,8.5833302,38.916672,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670633,PLA0022304,,ET,Gimbichu,8.8333302,39.166672,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
P113032,7670638,PLA0022305,,ET,Bedele,8.5,36.333328,51,Oromia Regional State,,,A,,,ADM3,third-order administrative division,0,,,,,2011-07-01,
